,country,year,population,gdp,biofuel_consumption,coal_consumption,gas_consumption,hydro_consumption,nuclear_consumption,oil_consumption,other_renewable_consumption,solar_consumption,wind_consumption
7827,Germany,1982,77610424.0,1753143312384.0,0.0,1631.48,541.861,58.365,211.185,1513.858,5.742,0.0,0.0
7828,Germany,1983,77566064.0,1784298602496.0,0.0,1690.967,563.343,55.331,221.505,1482.448,4.917,0.0,0.0
7829,Germany,1984,77568576.0,1834585161728.0,0.0,1745.244,588.301,54.643,296.001,1477.557,5.245,0.0,0.0
7830,Germany,1985,77638808.0,1874769870848.0,0.0,1735.999,581.491,51.454,393.396,1522.741,5.248,0.0,0.0
7831,Germany,1986,77803352.0,1916181413888.0,0.0,1640.377,579.801,54.917,370.264,1604.221,5.093,0.0,0.003
7832,Germany,1987,78090896.0,1945055789056.0,0.0,1633.631,628.617,60.154,402.147,1562.008,4.615,0.0,0.006
7833,Germany,1988,78477528.0,2009989513216.0,0.0,1614.395,618.851,59.375,444.979,1562.913,5.228,0.0,0.024
7834,Germany,1989,78916440.0,2075675197440.0,0.0,1640.097,633.358,53.947,458.744,1468.383,5.584,0.0,0.077
7835,Germany,1990,79370192.0,2015547621376.0,0.0,1529.691,636.883,51.259,432.721,1537.293,4.581,0.003,0.21
7836,Germany,1991,79801984.0,2140549414912.0,0.0,1343.595,669.193,46.868,418.25,1607.615,4.823,0.003,0.296
7837,Germany,1992,80205024.0,2206446125056.0,0.051,1214.498,661.627,55.103,450.597,1621.655,4.986,0.006,0.813
7838,Germany,1993,80573496.0,2210102247424.0,0.051,1145.774,700.113,56.065,435.559,1646.873,5.309,0.009,1.774
7839,Germany,1994,80882120.0,2290161025024.0,0.288,1111.452,712.927,59.716,429.032,1631.973,6.084,0.012,2.688
7840,Germany,1995,81123264.0,2356396687360.0,0.359,1053.939,777.374,63.741,437.261,1631.13,6.541,0.015,4.435
7841,Germany,1996,81300864.0,2402605858816.0,0.565,1049.402,869.91,55.645,458.579,1658.878,6.841,0.018,6.009
7842,Germany,1997,81436096.0,2474738188288.0,0.924,1016.818,831.034,56.041,483.308,1648.927,7.332,0.033,8.77
7843,Germany,1998,81524384.0,2552402542592.0,1.026,992.512,838.65,56.189,458.542,1650.717,8.676,0.044,13.274
7844,Germany,1999,81556968.0,2632654520320.0,1.336,955.582,836.191,61.168,482.389,1601.107,9.385,0.056,16.346
7845,Germany,2000,81551680.0,2741356986368.0,2.569,992.096,829.246,73.629,481.26,1570.435,10.853,0.0,28.091
7846,Germany,2001,81514568.0,2819462529024.0,3.597,994.936,874.482,68.157,482.924,1590.963,16.599,0.294,30.847
7847,Germany,2002,81443424.0,2851462971392.0,5.652,997.149,873.128,69.176,461.706,1537.78,20.43,0.584,46.118
7848,Germany,2003,81346808.0,2863394193408.0,8.099,1013.62,883.72,53.134,459.353,1507.717,28.566,0.908,55.355
7849,Germany,2004,81266672.0,2929753849856.0,10.795,988.11,888.211,59.782,461.972,1490.49,33.951,1.605,74.978
7850,Germany,2005,81212168.0,2983874265088.0,19.94,945.387,902.81,56.232,447.986,1460.058,46.945,3.745,79.528
7851,Germany,2006,81177816.0,3129394593792.0,31.799,983.311,920.069,56.996,456.955,1457.237,60.442,6.445,89.129
7852,Germany,2007,81183832.0,3268102848512.0,36.146,1008.287,886.362,59.861,381.321,1319.459,78.58,8.87,114.538
7853,Germany,2008,81217488.0,3340933005312.0,31.715,931.808,895.006,57.446,401.18,1399.069,89.474,12.668,116.294
7854,Germany,2009,81260624.0,3189039955968.0,31.513,834.292,844.301,53.148,361.601,1339.838,98.645,18.753,110.089
7855,Germany,2010,81325088.0,3356793241600.0,31.542,896.172,880.712,58.157,374.362,1357.644,108.366,33.204,106.99
7856,Germany,2011,81423384.0,3519131418624.0,32.848,910.791,808.607,48.748,285.821,1313.271,117.813,55.148,137.538
7857,Germany,2012,81545568.0,3536438165504.0,34.993,936.074,811.101,59.651,261.694,1305.389,137.98,73.33,141.703
7858,Germany,2013,81680592.0,3553715290112.0,31.312,963.399,849.743,62.679,254.443,1334.262,145.496,83.455,143.73
7859,Germany,2014,81858824.0,3610400784384.0,32.831,925.895,738.95,53.063,252.5,1298.318,154.397,96.032,158.474
7860,Germany,2015,82073232.0,3672553029632.0,30.778,915.056,769.536,51.105,237.191,1296.542,160.995,102.538,217.118
7861,Germany,2016,82331432.0,3735419092992.0,30.844,889.935,848.847,55.002,217.415,1323.319,163.022,100.539,213.96
7862,Germany,2017,82624368.0,3827498221568.0,31.389,835.93,877.385,53.625,194.914,1352.043,162.954,103.154,281.28
7863,Germany,2018,82896696.0,3885961314304.0,32.718,806.69,858.507,46.811,192.963,1286.682,162.597,117.259,290.9
7864,Germany,2019,83148144.0,,32.16,624.218,892.83,52.01,189.89,1294.737,160.511,119.201,331.853
7865,Germany,2020,83328992.0,,39.271,514.867,871.075,48.119,162.255,1172.284,163.161,129.991,346.938
7866,Germany,2021,83408560.0,,34.888,621.935,917.315,51.436,173.582,1160.5,160.699,129.107,299.994
7867,Germany,2022,83369840.0,,34.683,647.222,772.9,45.625,86.812,1183.124,160.801,158.48,326.64
8097,Greece,1965,8526265.0,61451243520.0,0.0,24.504,0.0,2.369,0.0,52.273,0.0,0.0,0.0
8098,Greece,1966,8520636.0,65205338112.0,0.0,24.458,0.0,5.116,0.0,57.077,0.0,0.0,0.0
8099,Greece,1967,8518064.0,68790149120.0,0.0,23.376,0.0,4.909,0.0,67.113,0.0,0.0,0.0
8100,Greece,1968,8518841.0,73369985024.0,0.0,26.4,0.0,4.045,0.0,68.693,0.0,0.0,0.0
8101,Greece,1969,8526141.0,80630472704.0,0.0,25.551,0.0,6.077,0.0,73.094,0.0,0.0,0.0
8102,Greece,1970,8544874.0,87048781824.0,0.0,29.401,0.0,7.795,0.0,79.167,0.0,0.0,0.0
8103,Greece,1971,8576110.0,93246906368.0,0.0,43.333,0.0,7.842,0.0,87.457,0.0,0.0,0.0
8104,Greece,1972,8616664.0,104841363456.0,0.0,46.287,0.0,7.916,0.0,101.313,0.0,0.0,0.0
8105,Greece,1973,8666390.0,108952707072.0,0.0,54.44,0.0,6.573,0.0,117.92,0.0,0.0,0.0
8106,Greece,1974,8729703.0,104999059456.0,0.0,57.336,0.0,6.94,0.0,110.662,0.0,0.0,0.0
8107,Greece,1975,8805416.0,111353888768.0,0.0,75.083,0.0,5.958,0.0,117.248,0.0,0.0,0.0
8108,Greece,1976,8890429.0,118430924800.0,0.0,88.725,0.0,5.556,0.0,124.792,0.0,0.0,0.0
8109,Greece,1977,8983231.0,122480967680.0,0.0,94.366,0.0,5.683,0.0,127.141,0.0,0.0,0.0
8110,Greece,1978,9084305.0,130699231232.0,0.0,83.91,0.0,8.835,0.0,138.437,0.0,0.0,0.0
8111,Greece,1979,9194179.0,135518429184.0,0.0,46.066,0.0,10.545,0.0,146.425,0.0,0.0,0.0
8112,Greece,1980,9307159.0,137887825920.0,0.0,46.066,0.0,10.069,0.0,144.973,0.0,0.0,0.0
8113,Greece,1981,9418999.0,137962176512.0,0.0,45.601,0.0,10.074,0.0,140.842,0.0,0.0,0.0
8114,Greece,1982,9528819.0,138508058624.0,0.0,46.299,0.844,10.53,0.0,141.511,0.0,0.0,0.0
8115,Greece,1983,9636354.0,139066310656.0,0.0,56.778,0.804,6.919,0.0,135.798,0.0,0.0,0.0
8116,Greece,1984,9740384.0,142899249152.0,0.0,60.627,0.884,8.463,0.0,139.163,0.0,0.0,0.0
8117,Greece,1985,9840144.0,147360301056.0,0.0,70.303,0.831,8.294,0.0,141.482,0.0,0.0,0.0
8118,Greece,1986,9936729.0,149738258432.0,0.0,67.093,1.139,9.566,0.0,143.582,0.0,0.0,0.0
8119,Greece,1987,10029145.0,149058781184.0,0.0,76.595,1.3,8.22,0.0,155.962,0.0,0.0,0.003
8120,Greece,1988,10120189.0,155690549248.0,0.0,85.969,1.559,6.996,0.0,161.073,0.0,0.0,0.003
8121,Greece,1989,10211975.0,161665843200.0,0.0,92.424,1.572,5.618,0.0,177.452,0.0,0.0,0.003
8122,Greece,1990,10302255.0,161708982272.0,0.0,93.727,1.606,5.231,0.0,186.743,0.0,0.0,0.006
8123,Greece,1991,10391552.0,168230944768.0,0.0,90.171,1.587,9.164,0.0,190.554,0.0,0.0,0.006
8124,Greece,1992,10478389.0,170928734208.0,0.0,94.088,1.466,6.514,0.0,194.523,0.003,0.0,0.024
8125,Greece,1993,10563442.0,169706668032.0,0.0,94.047,1.082,6.748,0.0,198.512,0.003,0.0,0.139
8126,Greece,1994,10647420.0,174662615040.0,0.0,94.249,0.553,7.685,0.0,203.043,0.003,0.0,0.109
8127,Greece,1995,10727928.0,179928432640.0,0.0,93.932,0.51,10.435,0.0,211.813,0.003,0.0,0.101
8128,Greece,1996,10803809.0,186744569856.0,0.0,91.377,0.573,12.857,0.0,219.881,0.0,0.0,0.112
8129,Greece,1997,10875274.0,196868816896.0,0.0,98.411,1.989,11.479,0.0,222.059,0.0,0.0,0.106
8130,Greece,1998,10939474.0,206380728320.0,0.0,102.95,8.145,10.991,0.0,232.479,0.0,0.0,0.207
8131,Greece,1999,10993861.0,214634217472.0,0.0,99.029,14.604,13.578,0.0,227.012,0.003,0.0,0.479
8132,Greece,2000,11038112.0,225054588928.0,0.0,104.948,19.602,10.92,0.0,236.249,0.0,0.0,1.334
8133,Greece,2001,11072182.0,236462129152.0,0.0,108.476,19.345,6.161,0.0,239.571,0.252,0.0,2.221
8134,Greece,2002,11096620.0,247945854976.0,0.0,104.366,20.805,8.173,0.0,240.725,0.402,0.0,1.9
8135,Greece,2003,11110488.0,264671526912.0,0.0,104.927,23.52,13.822,0.0,252.75,0.335,0.0,2.961
8136,Greece,2004,11115089.0,280566759424.0,0.0,107.558,25.855,13.463,0.0,247.728,0.396,0.002,3.23
8137,Greece,2005,11113450.0,284786819072.0,0.0,106.098,26.032,14.367,0.0,249.091,0.388,0.003,3.626
8138,Greece,2006,11106097.0,303593193472.0,0.524,97.707,30.693,16.688,0.0,260.49,0.364,0.004,4.835
8139,Greece,2007,11091491.0,316350857216.0,0.966,103.016,38.868,7.328,0.0,263.441,0.587,0.004,5.141
8140,Greece,2008,11073621.0,318127308800.0,0.781,96.969,45.03,9.308,0.0,252.572,0.611,0.015,6.3
8141,Greece,2009,11055503.0,307180732416.0,0.884,98.008,37.813,14.948,0.0,236.809,0.695,0.14,7.102
8142,Greece,2010,11033784.0,292966531072.0,1.449,91.506,41.44,20.747,0.0,214.719,0.607,0.438,7.533
8143,Greece,2011,11004730.0,268611518464.0,1.202,91.849,51.1,11.065,0.0,204.578,0.66,1.684,9.146
8144,Greece,2012,10963633.0,248992874496.0,1.449,94.659,46.965,12.044,0.0,178.331,0.652,4.645,10.557
8145,Greece,2013,10914501.0,240930471936.0,1.616,81.261,41.452,17.298,0.0,164.762,0.691,9.943,11.281
8146,Greece,2014,10862972.0,241776394240.0,1.758,78.098,31.603,12.132,0.0,163.353,0.701,10.273,9.993
8147,Greece,2015,10806644.0,241242128384.0,1.85,65.441,34.127,16.422,0.0,170.199,0.739,10.502,12.444
8148,Greece,2016,10749742.0,241653891072.0,1.932,50.692,44.42,14.838,0.0,169.917,0.875,10.52,13.776
8149,Greece,2017,10692230.0,245290991616.0,1.941,55.78,53.57,10.545,0.0,173.993,0.99,10.622,14.736
8150,Greece,2018,10633275.0,250035847168.0,1.956,54.775,52.451,15.196,0.0,171.973,1.003,10.029,16.669
8151,Greece,2019,10574026.0,,2.257,37.175,57.583,10.543,0.0,177.196,1.283,11.673,19.154
8152,Greece,2020,10512232.0,,2.389,21.295,63.427,8.781,0.0,143.459,1.448,11.679,24.451
8153,Greece,2021,10445368.0,,2.587,19.912,69.803,15.447,0.0,151.999,1.594,13.74,27.431
8154,Greece,2022,10384972.0,,2.326,20.013,61.967,11.863,0.0,171.01,1.617,18.649,28.364
8758,High-income countries,1965,803939083.0,,0.0,10176.289,4814.058,2089.701,67.19,13659.541,55.63,0.0,0.0
8759,High-income countries,1966,812785800.0,,0.0,10129.451,5217.048,2206.263,91.815,14660.502,61.348,0.0,0.0
8760,High-income countries,1967,821405210.0,,0.0,9947.566,5576.409,2262.792,109.852,15733.98,61.801,0.0,0.0
8761,High-income countries,1968,829928109.0,,0.0,10173.062,6104.979,2322.1,138.93,17105.662,68.461,0.0,0.0
8762,High-income countries,1969,838295343.0,,0.0,10307.72,6734.891,2428.258,162.802,18580.105,71.991,0.0,0.0
8763,High-income countries,1970,847035032.0,,0.0,10155.094,7306.234,2494.999,207.516,20169.906,77.986,0.0,0.0
8764,High-income countries,1971,856236764.0,,0.0,9635.527,7776.914,2608.938,292.985,21138.852,79.747,0.0,0.0
8765,High-income countries,1972,865281941.0,,0.0,9561.42,8193.013,2727.749,400.493,22674.117,85.771,0.0,0.0
8766,High-income countries,1973,873811230.0,,0.0,9956.408,8429.523,2731.49,531.217,24389.547,91.605,0.0,0.0
8767,High-income countries,1974,882068516.0,,0.0,9871.146,8500.762,2999.521,683.332,23336.949,96.94,0.0,0.0
8768,High-income countries,1975,889965424.0,,0.0,9688.961,8221.012,3001.45,945.98,22529.379,96.549,0.0,0.0
8769,High-income countries,1976,897381759.0,,0.0,10227.338,8557.812,2872.125,1088.943,24063.598,107.57,0.0,0.0
8770,High-income countries,1977,904794975.0,,0.0,10354.648,8656.708,2889.166,1355.813,24693.797,113.039,0.0,0.0
8771,High-income countries,1978,912288970.0,,0.0,10296.286,8866.396,3109.28,1594.953,25608.871,119.821,0.0,0.009
8772,High-income countries,1979,919797067.0,,0.0,10942.057,9296.496,3234.701,1645.675,25793.562,125.283,0.0,0.018
8773,High-income countries,1980,927538869.0,,0.0,11327.567,9235.812,3208.491,1779.031,23919.682,130.824,0.0,0.031
8774,High-income countries,1981,935113193.0,,0.0,11454.415,9103.697,3237.528,2096.362,22541.781,135.007,0.0,0.031
8775,High-income countries,1982,942356988.0,,0.0,11307.303,8723.053,3322.676,2254.163,21433.541,158.764,0.0,0.055
8776,High-income countries,1983,949463548.0,,0.0,11569.627,8536.352,3482.97,2552.142,21112.693,173.571,0.009,0.097
8777,High-income countries,1984,956450952.0,,0.0,12060.209,9225.09,3474.068,3061.779,21667.73,197.25,0.019,0.132
8778,High-income countries,1985,963419473.0,,0.0,12561.109,9285.199,3465.762,3673.126,21660.145,201.948,0.035,0.19
8779,High-income countries,1986,970437010.0,,0.0,12413.555,9147.004,3456.103,3994.536,22452.0,216.984,0.045,0.411
8780,High-income countries,1987,977626715.0,,0.0,12763.407,9634.652,3441.179,4310.505,22763.02,233.535,0.031,0.578
8781,High-income countries,1988,985025837.0,,0.0,13072.27,9976.09,3451.826,4642.988,23667.68,240.747,0.03,0.98
8782,High-income countries,1989,992663898.0,,0.0,13146.609,10504.104,3368.896,4821.057,23981.682,269.945,0.775,7.835
8783,High-income countries,1990,1000128696.0,,16.807,12765.96,10698.893,3477.613,5004.548,24201.377,300.125,1.139,10.64
8784,High-income countries,1991,1007966262.0,,19.471,12469.898,11016.834,3532.401,5275.094,24242.225,313.963,1.482,11.716
8785,High-income countries,1992,1016302312.0,,22.279,12171.548,11281.697,3482.432,5328.364,24798.053,335.183,1.362,13.339
8786,High-income countries,1993,1024111317.0,,26.32,12144.598,11698.884,3666.387,5526.062,24875.273,348.921,1.622,15.942
8787,High-income countries,1994,1031535629.0,,30.382,12112.066,11993.33,3562.906,5678.096,25696.496,359.982,1.736,19.329
8788,High-income countries,1995,1038643992.0,,33.355,12180.911,12643.574,3796.666,5914.891,26162.945,367.12,1.851,21.104
8789,High-income countries,1996,1045645066.0,,25.748,12541.252,13269.164,3870.259,6086.22,26858.207,376.814,2.005,24.203
8790,High-income countries,1997,1052805303.0,,32.961,12627.016,13393.672,3971.401,6024.898,27246.102,400.64,2.148,31.674
8791,High-income countries,1998,1059873149.0,,36.804,12559.773,13479.916,3880.333,6169.359,27415.863,413.549,2.32,42.412
8792,High-income countries,1999,1066734633.0,,38.811,12454.678,13822.193,3906.62,6384.965,27896.441,425.648,2.587,56.332
8793,High-income countries,2000,1073716442.0,,46.49,13005.607,14375.312,3921.795,6485.207,27904.887,436.802,2.975,84.863
8794,High-income countries,2001,1080682831.0,,50.066,12945.047,14324.859,3632.991,6595.72,28058.539,453.475,3.964,101.939
8795,High-income countries,2002,1087599947.0,,60.781,13071.027,14678.742,3645.065,6627.078,28104.934,494.473,4.963,141.333
8796,High-income countries,2003,1094702298.0,,80.917,13441.576,14906.941,3547.868,6352.961,28541.252,517.566,6.174,169.801
8797,High-income countries,2004,1101994336.0,,102.781,13495.628,15230.191,3576.752,6621.144,29203.562,561.244,8.127,223.664
8798,High-income countries,2005,1109756320.0,,132.211,13576.01,15418.213,3608.118,6585.89,29304.691,608.062,11.482,272.403
8799,High-income countries,2006,1118325687.0,,190.665,13638.623,15467.205,3615.645,6599.31,29231.941,640.508,15.772,336.793
8800,High-income countries,2007,1127897627.0,,254.554,13858.391,16028.153,3509.084,6383.349,29133.428,681.74,21.221,427.574
8801,High-income countries,2008,1137726149.0,,346.325,13586.325,16419.98,3616.152,6301.123,28298.551,710.361,34.525,532.188
8802,High-income countries,2009,1146851619.0,,397.963,12113.786,15874.468,3587.311,6165.335,27122.945,739.086,57.125,632.678
8803,High-income countries,2010,1154843353.0,,465.812,12826.355,17047.572,3616.862,6257.614,27642.367,806.559,90.488,740.588
8804,High-income countries,2011,1162275154.0,,506.063,12578.184,17033.102,3650.475,5828.73,27367.297,839.866,168.371,905.914
8805,High-income countries,2012,1169663185.0,,524.082,12048.41,17517.25,3637.408,5275.384,27228.113,908.822,253.499,1037.785
8806,High-income countries,2013,1176689524.0,,540.465,12214.199,17840.408,3696.37,5275.41,27186.98,960.891,330.983,1196.35
8807,High-income countries,2014,1183328941.0,,558.507,11975.582,17580.131,3644.767,5284.131,27184.816,1007.514,436.689,1276.444
8808,High-income countries,2015,1189869736.0,,573.936,11216.65,18104.486,3523.159,5196.753,27700.129,1066.851,533.424,1477.412
8809,High-income countries,2016,1196437875.0,,607.35,10542.664,18458.449,3583.186,5151.498,28122.26,1065.078,620.561,1582.897
8810,High-income countries,2017,1202872536.0,,625.797,10444.242,18623.303,3528.324,5063.162,28331.172,1097.626,742.978,1810.886
8811,High-income countries,2018,1209044728.0,,640.295,10075.442,19524.82,3602.65,5065.417,28451.094,1126.297,848.223,1909.2
8812,High-income countries,2019,1214846354.0,,658.495,8902.242,19955.551,3444.9,5126.088,28093.934,1134.548,968.046,2114.986
8813,High-income countries,2020,1218093003.0,,625.496,7624.521,19479.432,3560.044,4801.867,24850.373,1140.618,1147.715,2370.627
8814,High-income countries,2021,1219584303.0,,669.41,8344.676,19939.734,3448.135,4896.068,26339.812,1169.62,1384.15,2431.26
8815,High-income countries,2022,1224121770.0,,706.549,8013.489,19862.852,3276.302,4586.886,27073.508,1182.285,1685.25,2737.438
8858,Hong Kong,1965,3602032.0,25526550528.0,0.0,1.43,0.0,0.0,0.0,24.872,0.0,0.0,0.0
8859,Hong Kong,1966,3684669.0,26098438144.0,0.0,1.233,0.0,0.0,0.0,27.293,0.0,0.0,0.0
8860,Hong Kong,1967,3762176.0,26904000512.0,0.0,0.989,0.0,0.0,0.0,32.704,0.0,0.0,0.0
8861,Hong Kong,1968,3834048.0,28300687360.0,0.0,0.709,0.0,0.0,0.0,35.719,0.0,0.0,0.0
8862,Hong Kong,1969,3898385.0,32017985536.0,0.0,0.419,0.0,0.0,0.0,42.381,0.0,0.0,0.0
8863,Hong Kong,1970,3955076.0,35354054656.0,0.0,0.244,0.0,0.0,0.0,45.737,0.0,0.0,0.0
8864,Hong Kong,1971,4028605.0,38035054592.0,0.0,0.314,0.0,0.0,0.0,48.246,0.0,0.0,0.0
8865,Hong Kong,1972,4128332.0,41958748160.0,0.0,0.151,0.0,0.0,0.0,55.003,0.0,0.0,0.0
8866,Hong Kong,1973,4234756.0,46980620288.0,0.0,0.081,0.0,0.0,0.0,57.121,0.0,0.0,0.0
8867,Hong Kong,1974,4342778.0,47875346432.0,0.0,0.081,0.0,0.0,0.0,58.476,0.0,0.0,0.0
8868,Hong Kong,1975,4451227.0,47881244672.0,0.0,0.07,0.0,0.0,0.0,55.057,0.0,0.0,0.0
8869,Hong Kong,1976,4558871.0,55544791040.0,0.0,0.093,0.0,0.0,0.0,64.998,0.0,0.0,0.0
8870,Hong Kong,1977,4664905.0,61975547904.0,0.0,0.081,0.0,0.0,0.0,70.202,0.0,0.0,0.0
8871,Hong Kong,1978,4768799.0,67200319488.0,0.0,0.058,0.0,0.0,0.0,72.959,0.0,0.0,0.0
8872,Hong Kong,1979,4872751.0,74946936832.0,0.0,0.047,0.0,0.0,0.0,74.716,0.0,0.0,0.0
8873,Hong Kong,1980,4978551.0,82606710784.0,0.0,0.023,0.0,0.0,0.0,76.373,0.0,0.0,0.0
8874,Hong Kong,1981,5077744.0,90351788032.0,0.0,0.407,0.0,0.0,0.0,81.002,0.0,0.0,0.0
8875,Hong Kong,1982,5166910.0,93056245760.0,0.0,10.409,0.0,0.0,0.0,78.941,0.0,0.0,0.0
8876,Hong Kong,1983,5252129.0,98638831616.0,0.0,24.446,0.0,0.0,0.0,70.297,0.0,0.0,0.0
8877,Hong Kong,1984,5333577.0,108818497536.0,0.0,31.913,0.0,0.0,0.0,65.15,0.0,0.0,0.0
8878,Hong Kong,1985,5411686.0,109638262784.0,0.0,39.507,0.0,0.0,0.0,61.261,0.0,0.0,0.0
8879,Hong Kong,1986,5492797.0,121782206464.0,0.0,45.718,0.0,0.0,0.0,59.873,0.0,0.0,0.0
8880,Hong Kong,1987,5578536.0,137910681600.0,0.0,57.289,0.0,0.0,0.0,58.73,0.0,0.0,0.0
8881,Hong Kong,1988,5665618.0,149349941248.0,0.0,66.279,0.0,0.0,0.0,67.37,0.0,0.0,0.0
8882,Hong Kong,1989,5752711.0,153499123712.0,0.0,71.013,0.0,0.0,0.0,71.847,0.0,0.0,0.0
8883,Hong Kong,1990,5838573.0,159035326464.0,0.0,63.872,0.0,0.0,0.0,75.486,0.0,0.0,0.0
8884,Hong Kong,1991,5923453.0,166794706944.0,0.0,68.919,0.0,0.0,0.0,75.47,0.0,0.0,0.0
8885,Hong Kong,1992,6007690.0,175823863808.0,0.0,73.06,0.0,0.0,0.0,96.869,0.0,0.0,0.0
8886,Hong Kong,1993,6089809.0,185281249280.0,0.0,84.608,0.0,0.0,0.0,100.894,0.0,0.0,0.0
8887,Hong Kong,1994,6168709.0,194935750656.0,0.0,60.441,0.0,0.0,0.0,107.652,0.0,0.0,0.0
8888,Hong Kong,1995,6243859.0,198024249344.0,0.0,65.151,0.304,0.0,0.0,115.225,0.0,0.0,0.0
8889,Hong Kong,1996,6333446.0,204853985280.0,0.0,48.416,19.269,0.0,0.0,112.907,0.0,0.0,0.0
8890,Hong Kong,1997,6441245.0,213630222336.0,0.0,40.856,30.087,0.0,0.0,111.75,0.0,0.0,0.0
8891,Hong Kong,1998,6546051.0,199509311488.0,0.0,50.788,28.226,0.0,0.0,107.22,0.0,0.0,0.0
8892,Hong Kong,1999,6641959.0,202921197568.0,0.0,43.414,31.125,0.0,0.0,114.084,0.0,0.0,0.0
8893,Hong Kong,2000,6731195.0,216781242368.0,0.0,50.45,28.137,0.0,0.0,118.889,0.0,0.0,0.0
8894,Hong Kong,2001,6801538.0,216306581504.0,0.0,79.688,28.397,0.0,0.0,141.335,0.0,0.0,0.0
8895,Hong Kong,2002,6848847.0,218185318400.0,0.0,61.989,26.978,0.0,0.0,154.466,0.0,0.0,0.0
8896,Hong Kong,2003,6886463.0,223111692288.0,0.0,78.615,17.348,0.0,0.0,155.443,0.0,0.0,0.0
8897,Hong Kong,2004,6915997.0,240644194304.0,0.0,73.406,25.061,0.0,0.0,183.06,0.0,0.0,0.0
8898,Hong Kong,2005,6936872.0,256420806656.0,0.0,79.862,25.119,0.0,0.0,165.109,0.0,0.0,0.0
8899,Hong Kong,2006,6960600.0,272324296704.0,0.0,79.734,27.557,0.0,0.0,178.459,0.0,0.0,0.002
8900,Hong Kong,2007,7001452.0,287685148672.0,0.0,86.998,25.744,0.0,0.0,191.27,0.0,0.0,0.002
8901,Hong Kong,2008,7050673.0,291529719808.0,0.0,79.722,29.781,0.0,0.0,173.348,0.0,0.0,0.002
8902,Hong Kong,2009,7094600.0,282158628864.0,0.0,83.248,28.923,0.0,0.0,196.685,0.0,0.0,0.003
8903,Hong Kong,2010,7132437.0,298918510592.0,0.043,72.423,35.943,0.0,0.0,212.637,0.124,0.003,0.003
8904,Hong Kong,2011,7175370.0,310881386496.0,0.306,86.147,28.625,0.0,0.0,214.105,0.137,0.008,0.002
